,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
784,Avilarojo2502,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
785,AlephEdu,,Una razón para oponerse a la propuesta de Guillermo Larraín y  DC: sistema de reparto para financiar pensiones de la cuarta edad es injusto. Tbn poner ojo con propuestas se seguro de longevidad. https://t.co/gOIPfJGEIM,False,Chile,Una razón para oponerse a la propuesta de Guillermo Larraín y  DC sistema de reparto para financiar pensiones de la cuarta edad es injusto Tbn poner ojo con propuestas se seguro de longevidad,-0.2023
786,elfaradio,mehnai,"El #BarCovers vuelve a acoger esta noche al grupo flamenco 'Al alba', de origen cántabro. También destacamos otras citas musicales como la actuación de @mehnai , Gema Martínez y Yenia Popova en las jornadas 'Mujer y envejecimiento' de #UNATE https://t.co/xExSp6Id3X",False,,El BarCovers vuelve a acoger esta noche al grupo flamenco Al alba de origen cántabro También destacamos otras citas musicales como la actuación de   Gema Martínez y Yenia Popova en las jornadas Mujer y envejecimiento de UNATE,0.34
787,lodge vy,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
788,LosArticulistas,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/o5D6lyWJnS",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
789,amart166,dani370z,"RT @dani370z: Ritmos circadianos y envejecimiento, una lectura muy interesante 🌀

https://t.co/lR8d9kwb72",True,,Ritmos circadianos y envejecimiento una lectura muy interesante,0.4576
790,ClubEditorial,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/MueEh5Aoo5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
791,SuperTrinos,,"💡 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/pffRKjMrgC",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
792,DesSocialChih,DesSocialChih,"En el marco del #DíaInternacionaldelVoluntariado, @DesSocialChih realizó un convivio para los 60 participantes en el programa “Tengo Tiempo para Ti”, quienes acompañan a 570 #PersonasMayores en diferentes instituciones de cuidado de la ciudad de Chihuahua. https://t.co/NMZ0dUXaZs",False,"Chihuahua, Chih., México",En el marco del DíaInternacionaldelVoluntariado  realizó un convivio para los 60 participantes en el programa “Tengo Tiempo para Ti” quienes acompañan a 570 PersonasMayores en diferentes instituciones de cuidado de la ciudad de Chihuahua,0.4939
793,ProfDanielLeite,DeporteIM,"RT @DeporteIM: Programa de Personas Mayores en Parque Rivera 👩🏼‍🦳👴🏼👨🏼‍🦳👵🏼

Actividad física y social para para personas mayores. Espacios p…",True,,"Programa de Personas Mayores en Parque Rivera 

Actividad física y social para para personas mayores Espacios p…",0.0
794,atilarey1234,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
795,t ruizlopez,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
796,InterDifusion,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/lyZS4HvHP4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
797,zangarreon,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Málaga,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
798,TuitReportes,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/tVGCbyq5ZF",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
799,IngridE74531630,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
800,MultiGaceta,,"💡 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/S94Ptxj4nO",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
801,PES44315784,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
802,LIERAC ESP,,¿Notas como tu piel se va tornando madura? Puedes rejuvenecerla y luchar desde ya contra los signos del envejecimiento con la ayuda de la gama #Premium. #Lierac #MiPoderLierac https://t.co/Sfxbl3nB43 https://t.co/F1cE7vv4mz,False,,¿Notas como tu piel se va tornando madura Puedes rejuvenecerla y luchar desde ya contra los signos del envejecimiento con la ayuda de la gama Premium Lierac MiPoderLierac,0.4404
803,YaritzaPreciad3,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
804,chaparritaGGP,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
805,EpicScienceSoc,,Opiniones sobre la fórmula antioxidante ACF228 del Dr. Lippman. El único antioxidante con patente de retraso del envejecimiento en humanos: https://t.co/Sm4ebIpSDf https://t.co/X7OplcnrRj,False,Envíos 24-48 horas,Opiniones sobre la fórmula antioxidante ACF228 del Dr Lippman El único antioxidante con patente de retraso del envejecimiento en humanos,-0.3182
806,prevencionjcyl,EmpresariosLugo,"#PRLDocumentos  

Manual Envejecimiento y Salud. Importancia en la #PRL 

Vía @EmpresariosLugo

https://t.co/6Hltmwtjeo https://t.co/j9drYXMjRC",False,"Castilla y León, España","PRLDocumentos  

Manual Envejecimiento y Salud Importancia en la PRL 

Vía",0.3612
807,chaparritaGGP,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
808,Etienne19335592,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
809,Lecturas24H,,⚠️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/4nN1XXJ88X,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
810, MarTa L ,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,España,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
811,Tuiterricolas,,🔰 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/t4KpCCDNe5,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
812,InfoReportes,,💡 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/QziSq6dGiR,False,"Madrid, Comunidad de Madrid",¿Cuántos años podemos vivir los humanos Longevidad,0.0
813,med006803,SanzIrles,RT @SanzIrles: Es la primerísima lección que debe aprenderse en cuanto se llega a la fase de envejecimiento (que precede a la vejez sin ser…,True,"Málaga, España",Es la primerísima lección que debe aprenderse en cuanto se llega a la fase de envejecimiento que precede a la vejez sin ser…,0.0258
814,xomabepo,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
815,raulmontillacor,"ramonsune, geay juliette, LaVanguardia","RT @ramonsune: Un país de centenarios. Cerca de 2.000 catalanes han cumplido los 100 años. Por @geay_juliette
@LaVanguardia

https://t.co/U…",True,Baix Llobregat y L'H,"Un país de centenarios Cerca de 2000 catalanes han cumplido los 100 años Por 


…",0.0
816,elindioenlared,ElbaSan91471783,"RT @ElbaSan91471783: La maldad le retoza y de ahí su envejecimiento y todavía tiene un brillito, deja que entregue la ñoña. 🤦🏻‍♀️🤦🏻‍♀️Listo…",True,republica dominicana,La maldad le retoza y de ahí su envejecimiento y todavía tiene un brillito deja que entregue la ñoña Listo…,-0.7717
817,DebesLeerlo,,🔰 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/roAAm69s7S,False,"Madrid, Comunidad de Madrid",¿Cuántos años podemos vivir los humanos Longevidad,0.0
818,RepartoDigital,,"⚠️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/AgoZxzzhbX",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
819,LuisaFl78389672,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
820,LuisaFl78389672,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
821,CadenasSol,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
822,SanelyCastro,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Esquina d la razón y la verdad,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
823,ElIlustrativo,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/fdPI3mxADY,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
824,cesc2015gm,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
825,sabiastuque e,,El adelgazamiento de la corteza cerebral está relacionado con el envejecimiento y la reducción de la inteligencia.,False,,El adelgazamiento de la corteza cerebral está relacionado con el envejecimiento y la reducción de la inteligencia,0.4767
826,VFranganillo,carobrandariz,"RT @carobrandariz: Por la mayor longevidad de la población a nivel mundial y por la imposibilidad de ser reemplazado por la tecnología, Cui…",True,"Buenos Aires, Argentina",Por la mayor longevidad de la población a nivel mundial y por la imposibilidad de ser reemplazado por la tecnología Cui…,0.3612
827,RotaDatos,,🔰 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OlQXLikk4Z,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
828,guillefqb,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
829,osbru1,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Figueres,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
830,GuardiaDigital,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/qPNhCCAAhY,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
831,Vicfragoso,MarcoGomezMD,"RT @MarcoGomezMD: Ingredientes de la fórmula para retrasar el envejecimiento y sus estigmas. Tomen nota:

1. Dormir mínimo 6 horas diarias.…",True,ciudad de México,"Ingredientes de la fórmula para retrasar el envejecimiento y sus estigmas Tomen nota

1 Dormir mínimo 6 horas diarias…",0.0
832,pere ganxet,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
833,MarcGGraupera,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Catalunya. Estat d'Europa,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
834,ReporteActivo,,"⚠️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/fyTEpHoJRX",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
835,LaRedRevela,,💡 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/YTQIclsexm,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
836,Tuiterricolas,,💡 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/t4KpCCDNe5,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
837,TeActualizas,,🔰 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/wXlIoxWUui,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
838,JorgeAspiazu3,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
839,Estherilla14,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
840,EjeDigital,,⚠️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/UGG5Hi0oAy,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
841,ProEditores,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/vpnzv0i9GS,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
842,videotigre7,ClubEditorial,"RT @ClubEditorial: 🔰 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/MueEh5Aoo5",True,"QUERETARO, QRO.",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
843,ToniRocaT,elpais economia,RT @elpais_economia: El envejecimiento demográfico de España y sus efectos negativos harán que en términos generales el crecimiento real de…,True,València,El envejecimiento demográfico de España y sus efectos negativos harán que en términos generales el crecimiento real de…,-0.2732
844,Nhorcajada,roxananicula,"RT @roxananicula: ""Vivimos en un mundo mucho menos desigual, con menor pobreza y con mejora de la calidad de vida y un aumento de la longev…",True,,Vivimos en un mundo mucho menos desigual con menor pobreza y con mejora de la calidad de vida y un aumento de la longev…,-0.3057
845,Mily Carito,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
846,albert mfr,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Barcelona,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
847,marissa prat,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
848,CatitaEnFlor,"ministeriosalud, pdazan",RT @ministeriosalud: Subsec @pdazan participa en “Primera Academia de Salud Pública para Personas Mayores” que considera contenidos como pr…,True,Ciudad Gótica ,Subsec  participa en “Primera Academia de Salud Pública para Personas Mayores” que considera contenidos como pr…,0.0
849,MultiGaceta,,💡 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/2brX43UQOO,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
850,pharmamarket,,Carcedo apuesta en Bruselas por atender el  envejecimiento interviniendo “tanto en las personas mayores como sobre los más jóvenes ▶️▶️ https://t.co/gJzrqQy93u https://t.co/JW7nGtaSt3,False,España,Carcedo apuesta en Bruselas por atender el  envejecimiento interviniendo “tanto en las personas mayores como sobre los más jóvenes,0.0
851,hsanhue,"ministeriosalud, pdazan",RT @ministeriosalud: Subsec @pdazan participa en “Primera Academia de Salud Pública para Personas Mayores” que considera contenidos como pr…,True,"Viña del Mar, Chile",Subsec  participa en “Primera Academia de Salud Pública para Personas Mayores” que considera contenidos como pr…,0.0
852,UCSegurosDerech,"FacultadMAT UC, derechouc, UCSegurosDerech","[19.12] #Encuentro: ""Reflexionemos sobre el sistema de pensiones chileno"" con la profesora Isabelle Beaudry de @FacultadMAT_UC, el profesor Hugo Cifuentes de @derechouc y el académico interdisciplinario Ignacio Madero-Cabib de Envejecimiento UC. @UCSegurosDerech https://t.co/bELj3kLDry",False,"Santiago, Chile",1912 Encuentro Reflexionemos sobre el sistema de pensiones chileno con la profesora Isabelle Beaudry de  el profesor Hugo Cifuentes de  y el académico interdisciplinario Ignacio MaderoCabib de Envejecimiento UC,0.0
853,Noticias24Info,,El envejecimiento de la población reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/15ANfiBKMy,False,,El envejecimiento de la población reducirá la renta de cada español en 6500 euros hasta 2050,0.0
854,AldoCaprile,"ximerincon, AFPdeChile","@ximerincon @AFPdeChile Porque luego de los 85 años las personas se quedan sin ni uno.
Si su estudio y su propuesta no incluye cómo hacerse cargo de las pensiones pos 85 (ej seguro de longevidad), y no se agregan esos costos en dichas estimaciones, están incompletos. Además, usted dijo ""+40% de aumento""",False,Chile,"Porque luego de los 85 años las personas se quedan sin ni uno
Si su estudio y su propuesta no incluye cómo hacerse cargo de las pensiones pos 85 ej seguro de longevidad y no se agregan esos costos en dichas estimaciones están incompletos Además usted dijo 40 de aumento",0.3182
855,RamalesInforma,FirenzeComunica,RT @FirenzeComunica: 📌 Esta tarde comienzan las I Jornadas Mujer y Envejecimiento en Cantabria organizadas por #UNATE y Fundación PEM. Maña…,True,Ramales de la Victoria,Esta tarde comienzan las I Jornadas Mujer y Envejecimiento en Cantabria organizadas por UNATE y Fundación PEM Maña…,0.0
856,GacetaMadrid,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/o3NYGriOGP,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
857,delaotapia,sexymolotov,"RT @sexymolotov: La longevidad de tus enemigos depende, de la volatilidad de tu esquizofrenia.",True,"Lerdo de Tejada, Veracruz",La longevidad de tus enemigos depende de la volatilidad de tu esquizofrenia,-0.4939
858,Datos365,,💡 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/Jt47qty6Yb,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
859,MauricioDamiano,BATerceraEdad,"RT @BATerceraEdad: Hoy conmemoramos, en el SUM de nuestro Ministerio, el día del Auxiliar Gerontológico. Además homenajeamos a Mabel Manzil…",True,,Hoy conmemoramos en el SUM de nuestro Ministerio el día del Auxiliar Gerontológico Además homenajeamos a Mabel Manzil…,0.4939
860,FabregasJuan8,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
861,oscarmmrz,DiarioSUR,"RT @DiarioSUR: 👴👵 La radiografía de una sociedad cada vez más envejecida, en la que cada vez hay más jubilados y menos nacimientos, tendrá…",True,"Málaga, Andalucía",La radiografía de una sociedad cada vez más envejecida en la que cada vez hay más jubilados y menos nacimientos tendrá…,0.0
862,Braituc,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
863,edusalas34,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
864,Tuitores,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/thK0vjKvhf,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
865,InfoApuntes,,"🔰 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/Gv7BNhoopo",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
866,ffleita,DeporteIM,"RT @DeporteIM: Programa de Personas Mayores en Parque Rivera 👩🏼‍🦳👴🏼👨🏼‍🦳👵🏼

Actividad física y social para para personas mayores. Espacios p…",True,Municipio F Montevideo Uruguay,"Programa de Personas Mayores en Parque Rivera 

Actividad física y social para para personas mayores Espacios p…",0.0
867,cmairann98,MarcoGomezMD,"RT @MarcoGomezMD: Ingredientes de la fórmula para retrasar el envejecimiento y sus estigmas. Tomen nota:

1. Dormir mínimo 6 horas diarias.…",True,"Ciudad Madero, Tamaulipas","Ingredientes de la fórmula para retrasar el envejecimiento y sus estigmas Tomen nota

1 Dormir mínimo 6 horas diarias…",0.0
868,neusabellaa,,"MESOTERAPIA FACIAL
Se aplica con micro inyecciones para prevenir el envejecimiento facial. Los principios activos  pueden ser varios: Ácido Hialurónico, Vitaminas y Minerales. 
#centrodiet #botox #acidohialuronico
Llámanos al tel 934785201  
https://t.co/E386WPrBiy https://t.co/iPdb1NJzBE",False,,"MESOTERAPIA FACIAL
Se aplica con micro inyecciones para prevenir el envejecimiento facial Los principios activos  pueden ser varios Ácido Hialurónico Vitaminas y Minerales 
centrodiet botox acidohialuronico
Llámanos al tel 934785201",0.4215
869,Postematico,,💡 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/MI8NnK2xIg,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
870,DatoAlMinuto,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/Cmuxov02Zr,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
871,elpaseofarmacia,LIERAC ESP,"RT @LIERAC_ESP: Este año, no hay mejor regalo que los cofres de #Lierac. El cofre #Premium contiene los 4 tratamientos antiedad de excepció…",True,Gandia,Este año no hay mejor regalo que los cofres de Lierac El cofre Premium contiene los 4 tratamientos antiedad de excepció…,0.5574
872,EstherGuCo,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,España,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
873,ForsLluis,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"República Catalana, PPCC",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
874,DoctoraMaroto,marieclaire es,Guía del masaje facial: 6 pasos para frenar el envejecimiento 📌 #bellezaYsalud #antiaging #CuidadosFaciales &gt; https://t.co/0T6Ak4kSnK vía @marieclaire_es,False,"Madrid, Palma y Llucmajor (España)",Guía del masaje facial 6 pasos para frenar el envejecimiento  bellezaYsalud antiaging CuidadosFaciales gt  vía,0.2732
875,VictorAleu,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
876,GuardiaDigital,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/md13lnQoW4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
877,ctmaudiovisual,PlenaDonbenito,RT @PlenaDonbenito: Ayer se celebró una charla de sensibilización de envejecimiento en personas con discapacidad intelectual en el Centro “…,True,,Ayer se celebró una charla de sensibilización de envejecimiento en personas con discapacidad intelectual en el Centro “…,0.5106
878,MesGrillat,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
879,mesoestetic ES,,"Regala radiance DNA global antiaging solution by Mesoestetic. Nuestra línea de acción global antiedad diseñada para combatir las alteraciones estéticas características del envejecimiento avanzado. Más en &gt; https://t.co/aT6fWn29KQ
#navidad #christmas #mesoestetic https://t.co/H3Qq2Z5hiA",False,Viladecans (Barcelona),"Regala radiance DNA global antiaging solution by Mesoestetic Nuestra línea de acción global antiedad diseñada para combatir las alteraciones estéticas características del envejecimiento avanzado Más en gt 
navidad christmas mesoestetic",0.7146
